,Unnamed: 0,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
206,206,"Northwood Park, York University",43.7679803,-79.48726190000001,Fox & Fiddle,43.7637946193955,-79.48849672002802,Bar
207,207,"Northwood Park, York University",43.7679803,-79.48726190000001,Bad Boy Furniture - North York,43.76431446505117,-79.4865882396698,Furniture / Home Store
208,208,"Northwood Park, York University",43.7679803,-79.48726190000001,Finch West Subway Station,43.76510685746509,-79.49117202171209,Metro Station
209,209,Downsview,43.737473200000004,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
210,210,Downsview,43.737473200000004,-79.46476329999999,Ancaster Park,43.734705708074074,-79.46477740817079,Park
211,211,Downsview,43.7390146,-79.5069436,TD Canada Trust,43.740235600000005,-79.51255019999999,Bank
212,212,Downsview,43.7390146,-79.5069436,Giltspur Park,43.735724265771864,-79.50782060623169,Park
213,213,Downsview,43.7390146,-79.5069436,Win Farm Supermarket,43.739193173128825,-79.51205313205719,Grocery Store
214,214,Downsview,43.7390146,-79.5069436,Price Chopper,43.739908410840556,-79.51226143309357,Grocery Store
215,215,Downsview,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
216,216,Downsview,43.7284964,-79.49569740000001,Roding Park,43.72865504119429,-79.49291760986993,Baseball Field
217,217,Downsview,43.7284964,-79.49569740000001,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
218,218,Downsview,43.7616313,-79.52099940000001,Durante's No Frills,43.758178,-79.51968000000001,Grocery Store
219,219,Downsview,43.7616313,-79.52099940000001,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
220,220,Downsview,43.7616313,-79.52099940000001,Dollarama,43.758177,-79.51967900000001,Discount Store
221,221,Downsview,43.7616313,-79.52099940000001,Driftwood community centre,43.765679595630225,-79.51970643195256,Athletics & Sports
222,222,Victoria Village,43.725882299999995,-79.31557159999998,Victoria Village Arena,43.723480555455076,-79.31563520925144,Hockey Arena
223,223,Victoria Village,43.725882299999995,-79.31557159999998,Portugril,43.725818762672425,-79.31278541470671,Portuguese Restaurant
224,224,Victoria Village,43.725882299999995,-79.31557159999998,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
225,225,Victoria Village,43.725882299999995,-79.31557159999998,The Frig,43.72705130603407,-79.3174176090868,French Restaurant
226,226,Victoria Village,43.725882299999995,-79.31557159999998,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726085999999995,-79.31362,Intersection
227,227,Victoria Village,43.725882299999995,-79.31557159999998,Pizza Nova,43.7258237263522,-79.31286041792906,Pizza Place
228,228,Woodbine Heights,43.695343900000005,-79.3183887,East York Memorial Arena,43.69722441688202,-79.31539709142581,Skating Rink
229,229,Woodbine Heights,43.695343900000005,-79.3183887,East York Curling Club,43.69682672948464,-79.31365836861947,Curling Ice
230,230,Woodbine Heights,43.695343900000005,-79.3183887,The Beer Store,43.6937312,-79.31675909999998,Beer Store
231,231,Woodbine Heights,43.695343900000005,-79.3183887,Stan Wadlow Park,43.6978358205844,-79.31430328766514,Park
232,232,Woodbine Heights,43.695343900000005,-79.3183887,Woodbine & Cosburn,43.69645640580513,-79.3166142781831,Intersection
233,233,Woodbine Heights,43.695343900000005,-79.3183887,TTC Stop #8913,43.6964864365797,-79.31757688522339,Bus Stop
234,234,Woodbine Heights,43.695343900000005,-79.3183887,Luxy Nails,43.69285615840882,-79.31584945671129,Spa
235,235,Woodbine Heights,43.695343900000005,-79.3183887,East York Memorial Arena,43.697623791570656,-79.31514515513004,Athletics & Sports
236,236,The Beaches,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780984,Trail
237,237,The Beaches,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678878999999995,-79.29773399999999,Health Food Store
238,238,The Beaches,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
239,239,The Beaches,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
240,240,The Beaches,43.67635739999999,-79.2930312,Dip 'n Sip,43.67889707815811,-79.29774501670784,Coffee Shop
241,241,The Beaches,43.67635739999999,-79.2930312,Seaspray Restaurant,43.67888788593709,-79.29816674246031,Asian Restaurant
242,242,Leaside,43.7090604,-79.3634517,Local Leaside,43.710011667931134,-79.36351433524794,Sports Bar
243,243,Leaside,43.7090604,-79.3634517,Rack Attack,43.70693351467496,-79.36226108591484,Sporting Goods Shop
244,244,Leaside,43.7090604,-79.3634517,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
245,245,Leaside,43.7090604,-79.3634517,LCBO,43.71057130446395,-79.36028703241084,Liquor Store
246,246,Leaside,43.7090604,-79.3634517,Enduro Sport,43.70605947915959,-79.36183454315713,Bike Shop
247,247,Leaside,43.7090604,-79.3634517,The Leaside Pub,43.7104676,-79.36384770000001,Restaurant
248,248,Leaside,43.7090604,-79.3634517,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
249,249,Leaside,43.7090604,-79.3634517,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
250,250,Leaside,43.7090604,-79.3634517,PetSmart,43.71268189999999,-79.3626365,Pet Store
251,251,Leaside,43.7090604,-79.3634517,Longo's,43.70643262604978,-79.35975310254634,Supermarket
252,252,Leaside,43.7090604,-79.3634517,Kintako Japanese Restaurant,43.711596592510936,-79.36396207124376,Sushi Restaurant
253,253,Leaside,43.7090604,-79.3634517,South St. Burger,43.71051026319385,-79.36158441272885,Burger Joint
254,254,Leaside,43.7090604,-79.3634517,Five Guys,43.70554090286243,-79.3612493294157,Burger Joint
255,255,Leaside,43.7090604,-79.3634517,Booster Juice,43.70617277,-79.36065194,Smoothie Shop
256,256,Leaside,43.7090604,-79.3634517,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
257,257,Leaside,43.7090604,-79.3634517,Subway,43.71041010856162,-79.36185814836223,Sandwich Place
258,258,Leaside,43.7090604,-79.3634517,Golf Town,43.70926720873771,-79.36222761869429,Sporting Goods Shop
259,259,Leaside,43.7090604,-79.3634517,Tim Hortons,43.705629302150726,-79.36102831503376,Coffee Shop
260,260,Leaside,43.7090604,-79.3634517,Cupcakes,43.70602656677556,-79.36086417950665,Dessert Shop
261,261,Leaside,43.7090604,-79.3634517,TD Canada Trust Branch and ATM,43.7116872,-79.3637718,Bank
262,262,Leaside,43.7090604,-79.3634517,RBC Royal Bank,43.710147822374104,-79.36311534233931,Bank
263,263,Leaside,43.7090604,-79.3634517,Starbucks,43.706564,-79.35959100000001,Coffee Shop
264,264,Leaside,43.7090604,-79.3634517,Amsterdam Barrel House,43.70602053200777,-79.36132913641597,Brewery
265,265,Leaside,43.7090604,-79.3634517,Winners,43.7094205909056,-79.36093211174,Department Store
266,266,Leaside,43.7090604,-79.3634517,The Beer Store,43.7057389,-79.3604382,Beer Store
267,267,Leaside,43.7090604,-79.3634517,Sunset Grill,43.71008051140994,-79.36252937590784,Breakfast Spot
268,268,Leaside,43.7090604,-79.3634517,Pier 1 Imports,43.7133394919619,-79.3643121421883,Furniture / Home Store
269,269,Leaside,43.7090604,-79.3634517,Linen Chest,43.70693984029428,-79.35987973289845,Furniture / Home Store
270,270,Leaside,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707,Mexican Restaurant
271,271,Leaside,43.7090604,-79.3634517,SportChek,43.70985360457569,-79.36045518457756,Sporting Goods Shop
272,272,Leaside,43.7090604,-79.3634517,The Great Canadian Bagel,43.71327461980094,-79.36502672732136,Bagel Shop
273,273,Thorncliffe Park,43.7053689,-79.34937190000001,Costco,43.70705091308799,-79.34809335034059,Warehouse Store
274,274,Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal Kebab & Sweet Centre,43.70592323006134,-79.35152127765923,Indian Restaurant
275,275,Thorncliffe Park,43.7053689,-79.34937190000001,Fit4Less,43.705689,-79.346018,Gym
276,276,Thorncliffe Park,43.7053689,-79.34937190000001,Bikram Yoga East York,43.705450010069825,-79.35144826217264,Yoga Studio
277,277,Thorncliffe Park,43.7053689,-79.34937190000001,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
278,278,Thorncliffe Park,43.7053689,-79.34937190000001,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
279,279,Thorncliffe Park,43.7053689,-79.34937190000001,Subway,43.70459633629002,-79.34967021023124,Sandwich Place
280,280,Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
281,281,Thorncliffe Park,43.7053689,-79.34937190000001,Hakka Garden,43.70457835126133,-79.34977027417523,Indian Restaurant
282,282,Thorncliffe Park,43.7053689,-79.34937190000001,Petro-Canada,43.704058,-79.34809399999999,Gas Station
283,283,Thorncliffe Park,43.7053689,-79.34937190000001,Pizza Pizza,43.70556429313704,-79.34713894303022,Pizza Place
284,284,Thorncliffe Park,43.7053689,-79.34937190000001,TD Canada Trust,43.7063562,-79.34564259999999,Bank
285,285,Thorncliffe Park,43.7053689,-79.34937190000001,A&W,43.706275,-79.34467,Fast Food Restaurant
286,286,Thorncliffe Park,43.7053689,-79.34937190000001,Tim Hortons,43.705089799999996,-79.3505453,Coffee Shop
287,287,Thorncliffe Park,43.7053689,-79.34937190000001,Food Basics,43.70531094557909,-79.34732168914252,Supermarket
288,288,Thorncliffe Park,43.7053689,-79.34937190000001,Thorncliffe Park Dr & Overlea Blvd,43.704777261349896,-79.35006522829346,Intersection
289,289,Thorncliffe Park,43.7053689,-79.34937190000001,Dollarama,43.705689,-79.346018,Discount Store
290,290,Thorncliffe Park,43.7053689,-79.34937190000001,TTC Bus #100 Flemingdon Park,43.706771403379705,-79.34658765792847,Bus Line
291,291,Thorncliffe Park,43.7053689,-79.34937190000001,Swiss Chalet,43.70778604236637,-79.34413242874473,Restaurant
292,292,Thorncliffe Park,43.7053689,-79.34937190000001,Leaside park,43.70217669622919,-79.35137675914694,Park
293,293,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,System Fitness,43.667171452103204,-79.31273345707406,Gym
294,294,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
295,295,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Brett's Ice Cream,43.667221999999995,-79.312831,Ice Cream Shop
296,296,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,The Burger's Priest,43.6667306403693,-79.3155561491546,Fast Food Restaurant
297,297,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant
298,298,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Woodbine Park,43.66486036311473,-79.31510925292969,Park
299,299,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Godspeed Brewery,43.672620301525775,-79.31922849103603,Brewery
300,300,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,LCBO,43.666731506242336,-79.31496605090986,Liquor Store
301,301,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
302,302,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Pet Valu,43.666979179508935,-79.31466465565389,Pet Store
303,303,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Murphy's Law,43.66731906186094,-79.31265587607287,Pub
304,304,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,The Tulip Steakhouse,43.66634820248808,-79.31685400996345,Steakhouse
305,305,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Burrito Bandidos,43.666445461375574,-79.31644740429473,Burrito Place
306,306,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Alliance Cinemas - The Beach,43.666746976047506,-79.31468500467348,Movie Theater
307,307,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Harvey's,43.66652801054251,-79.3151266656414,Restaurant
308,308,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Subway,43.66605207373166,-79.3169328912536,Sandwich Place
309,309,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,KFC,43.66662420318485,-79.31591580156238,Fast Food Restaurant
310,310,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Jody's Deli,43.668946046106456,-79.31163457258731,Sandwich Place
311,311,Lawrence Park,43.7280205,-79.3887901,Lawrence Park Ravine,43.726963039137544,-79.39438246708775,Park
312,312,Lawrence Park,43.7280205,-79.3887901,HYC Design Inc.,43.72679332718912,-79.39168095588684,Business Service
313,313,Lawrence Park,43.7280205,-79.3887901,Zodiac Swim School,43.728532057654384,-79.3828602612317,Swim School
314,314,Lawrence Park,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
315,315,Davisville North,43.7127511,-79.3901975,Summerhill Market North,43.7154991491069,-79.39288125988016,Food & Drink Shop
316,316,Davisville North,43.7127511,-79.3901975,Sherwood Park,43.71655100307589,-79.38777567141624,Park
317,317,Davisville North,43.7127511,-79.3901975,Homeway Restaurant & Brunch,43.712641203974435,-79.39155655199943,Breakfast Spot
318,318,Davisville North,43.7127511,-79.3901975,Winners,43.713236064132516,-79.3938728363979,Department Store
319,319,Davisville North,43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
320,320,Davisville North,43.7127511,-79.3901975,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
321,321,Davisville North,43.7127511,-79.3901975,900 Mount Pleasant - Residents Gym,43.71167058860572,-79.39176718824409,Gym / Fitness Center
322,322,Davisville North,43.7127511,-79.3901975,Love To Dance,43.70838672789582,-79.39055765587766,Dance Studio
323,323,Davisville North,43.7127511,-79.3901975,Provocative Pizza Series,43.70829311450509,-79.38954603484378,Pizza Place
324,324,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Barreworks,43.71407030751952,-79.40010911522094,Yoga Studio
325,325,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Civello Salon,43.715110934974525,-79.40030409940266,Salon / Barbershop
326,326,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Sushi Shop,43.713861,-79.400093,Restaurant
327,327,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
328,328,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Nailsense,43.71746731916718,-79.40065341489495,Spa
329,329,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
330,330,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
331,331,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
332,332,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Starbucks,43.71559,-79.40045,Coffee Shop
333,333,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,A&W,43.715149,-79.39994399999999,Fast Food Restaurant
334,334,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Sporting Life,43.71627717160474,-79.40024796918705,Sporting Goods Shop
335,335,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Tim Hortons,43.71489400011397,-79.3997758626938,Coffee Shop
336,336,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,GAP,43.71544977487359,-79.40008916661074,Clothing Store
337,337,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Second Cup,43.714583000256965,-79.40011973797179,Café
338,338,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,St. Clements - Yonge Parkette,43.712061795478746,-79.40425523454469,Park
339,339,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Pet Valu,43.71412602510993,-79.39997509672806,Pet Store
340,340,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,The Bagel House,43.714003999999996,-79.399953,Bagel Shop
341,341,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,L’OCCITANE en Provence,43.7144519,-79.3997526,Cosmetics Shop
342,342,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Anytime Fitness,43.71765439,-79.40043421,Gym / Fitness Center
343,343,Davisville,43.7043244,-79.3887901,Jules Cafe Patisserie,43.70413799694303,-79.38841260442167,Dessert Shop
344,344,Davisville,43.7043244,-79.3887901,Thobors Boulangerie Patisserie Café,43.70451387745327,-79.38861602551758,Café
345,345,Davisville,43.7043244,-79.3887901,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
346,346,Davisville,43.7043244,-79.3887901,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
347,347,Davisville,43.7043244,-79.3887901,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
348,348,Davisville,43.7043244,-79.3887901,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
349,349,Davisville,43.7043244,-79.3887901,Starbucks,43.705923,-79.389548,Coffee Shop
350,350,Davisville,43.7043244,-79.3887901,June Rowlands Park,43.70051698238235,-79.38918866607341,Park
351,351,Davisville,43.7043244,-79.3887901,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
352,352,Davisville,43.7043244,-79.3887901,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
353,353,Davisville,43.7043244,-79.3887901,Bread and Butter,43.701582482274226,-79.38735878693541,Sandwich Place
354,354,Davisville,43.7043244,-79.3887901,Positano,43.704558,-79.38863854,Italian Restaurant
355,355,Davisville,43.7043244,-79.3887901,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
356,356,Davisville,43.7043244,-79.3887901,Thai Spicy House,43.70196161628451,-79.3875129672506,Thai Restaurant
357,357,Davisville,43.7043244,-79.3887901,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.38641700000001,Gym
358,358,Davisville,43.7043244,-79.3887901,Crossfit Metric,43.70747956557104,-79.38985687683694,Gym
359,359,Davisville,43.7043244,-79.3887901,Hokkaido Sushi,43.70808171836456,-79.38999467246003,Sushi Restaurant
360,360,Davisville,43.7043244,-79.3887901,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
361,361,Davisville,43.7043244,-79.3887901,Hazel's Diner,43.70210267511543,-79.3876176468172,Diner
362,362,Davisville,43.7043244,-79.3887901,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
