,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
218,Downsview,43.7616313,-79.5209994,Durante's No Frills,43.758178,-79.51968,Grocery Store
219,Downsview,43.7616313,-79.5209994,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
220,Downsview,43.7616313,-79.5209994,Dollarama,43.758177,-79.519679,Discount Store
221,Downsview,43.7616313,-79.5209994,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
222,Victoria Village,43.7258823,-79.3155716,Victoria Village Arena,43.72348055545508,-79.31563520925143,Hockey Arena
223,Victoria Village,43.7258823,-79.3155716,Portugril,43.72581876267242,-79.31278541470671,Portuguese Restaurant
224,Victoria Village,43.7258823,-79.3155716,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
225,Victoria Village,43.7258823,-79.3155716,The Frig,43.72705130603407,-79.31741760908679,French Restaurant
226,Victoria Village,43.7258823,-79.3155716,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726086,-79.31362,Intersection
227,Victoria Village,43.7258823,-79.3155716,Pizza Nova,43.725823726352196,-79.31286041792907,Pizza Place
228,Woodbine Heights,43.6953439,-79.3183887,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
229,Woodbine Heights,43.6953439,-79.3183887,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
230,Woodbine Heights,43.6953439,-79.3183887,The Beer Store,43.6937312,-79.3167591,Beer Store
231,Woodbine Heights,43.6953439,-79.3183887,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
232,Woodbine Heights,43.6953439,-79.3183887,Woodbine & Cosburn,43.696456405805144,-79.3166142781831,Intersection
233,Woodbine Heights,43.6953439,-79.3183887,TTC Stop #8913,43.696486436579704,-79.31757688522339,Bus Stop
234,Woodbine Heights,43.6953439,-79.3183887,Luxy Nails,43.69285615840882,-79.3158494567113,Spa
235,Woodbine Heights,43.6953439,-79.3183887,East York Memorial Arena,43.697623791570656,-79.31514515513003,Athletics & Sports
236,The Beaches,43.6763574,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
237,The Beaches,43.6763574,-79.2930312,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
238,The Beaches,43.6763574,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
239,The Beaches,43.6763574,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
240,The Beaches,43.6763574,-79.2930312,Dip 'n Sip,43.67889707815811,-79.29774501670785,Coffee Shop
241,The Beaches,43.6763574,-79.2930312,Seaspray Restaurant,43.678887885937094,-79.29816674246032,Asian Restaurant
242,Leaside,43.7090604,-79.3634517,Local Leaside,43.71001166793114,-79.36351433524794,Sports Bar
243,Leaside,43.7090604,-79.3634517,Rack Attack,43.70693351467496,-79.36226108591485,Sporting Goods Shop
244,Leaside,43.7090604,-79.3634517,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
245,Leaside,43.7090604,-79.3634517,LCBO,43.710571304463954,-79.36028703241085,Liquor Store
246,Leaside,43.7090604,-79.3634517,Enduro Sport,43.70605947915959,-79.36183454315712,Bike Shop
247,Leaside,43.7090604,-79.3634517,The Leaside Pub,43.7104676,-79.3638477,Restaurant
248,Leaside,43.7090604,-79.3634517,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
249,Leaside,43.7090604,-79.3634517,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
250,Leaside,43.7090604,-79.3634517,PetSmart,43.7126819,-79.3626365,Pet Store
251,Leaside,43.7090604,-79.3634517,Longo's,43.70643262604979,-79.35975310254634,Supermarket
252,Leaside,43.7090604,-79.3634517,Kintako Japanese Restaurant,43.71159659251094,-79.36396207124376,Sushi Restaurant
253,Leaside,43.7090604,-79.3634517,South St. Burger,43.71051026319384,-79.36158441272885,Burger Joint
254,Leaside,43.7090604,-79.3634517,Five Guys,43.70554090286243,-79.36124932941571,Burger Joint
255,Leaside,43.7090604,-79.3634517,Booster Juice,43.70617277,-79.36065194,Smoothie Shop
256,Leaside,43.7090604,-79.3634517,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
257,Leaside,43.7090604,-79.3634517,Subway,43.710410108561625,-79.36185814836224,Sandwich Place
258,Leaside,43.7090604,-79.3634517,Golf Town,43.7092672087377,-79.3622276186943,Sporting Goods Shop
259,Leaside,43.7090604,-79.3634517,Tim Hortons,43.70562930215073,-79.36102831503376,Coffee Shop
260,Leaside,43.7090604,-79.3634517,Cupcakes,43.70602656677556,-79.36086417950665,Dessert Shop
261,Leaside,43.7090604,-79.3634517,TD Canada Trust Branch and ATM,43.7116872,-79.3637718,Bank
262,Leaside,43.7090604,-79.3634517,RBC Royal Bank,43.71014782237411,-79.36311534233931,Bank
263,Leaside,43.7090604,-79.3634517,Starbucks,43.706564,-79.359591,Coffee Shop
264,Leaside,43.7090604,-79.3634517,Amsterdam Barrel House,43.70602053200777,-79.36132913641597,Brewery
265,Leaside,43.7090604,-79.3634517,Winners,43.7094205909056,-79.36093211174,Department Store
266,Leaside,43.7090604,-79.3634517,The Beer Store,43.7057389,-79.3604382,Beer Store
267,Leaside,43.7090604,-79.3634517,Sunset Grill,43.71008051140994,-79.36252937590784,Breakfast Spot
268,Leaside,43.7090604,-79.3634517,Pier 1 Imports,43.7133394919619,-79.3643121421883,Furniture / Home Store
269,Leaside,43.7090604,-79.3634517,Linen Chest,43.70693984029428,-79.35987973289845,Furniture / Home Store
270,Leaside,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707,Mexican Restaurant
271,Leaside,43.7090604,-79.3634517,SportChek,43.70985360457569,-79.36045518457757,Sporting Goods Shop
272,Leaside,43.7090604,-79.3634517,The Great Canadian Bagel,43.71327461980094,-79.36502672732136,Bagel Shop
273,Thorncliffe Park,43.7053689,-79.3493719,Costco,43.70705091308799,-79.3480933503406,Warehouse Store
274,Thorncliffe Park,43.7053689,-79.3493719,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
275,Thorncliffe Park,43.7053689,-79.3493719,Fit4Less,43.705689,-79.346018,Gym
276,Thorncliffe Park,43.7053689,-79.3493719,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
277,Thorncliffe Park,43.7053689,-79.3493719,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
278,Thorncliffe Park,43.7053689,-79.3493719,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
279,Thorncliffe Park,43.7053689,-79.3493719,Subway,43.704596336290024,-79.34967021023124,Sandwich Place
280,Thorncliffe Park,43.7053689,-79.3493719,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
281,Thorncliffe Park,43.7053689,-79.3493719,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
282,Thorncliffe Park,43.7053689,-79.3493719,Petro-Canada,43.704058,-79.348094,Gas Station
283,Thorncliffe Park,43.7053689,-79.3493719,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
284,Thorncliffe Park,43.7053689,-79.3493719,TD Canada Trust,43.7063562,-79.3456426,Bank
285,Thorncliffe Park,43.7053689,-79.3493719,A&W,43.706275,-79.34467,Fast Food Restaurant
286,Thorncliffe Park,43.7053689,-79.3493719,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
287,Thorncliffe Park,43.7053689,-79.3493719,Food Basics,43.70531094557909,-79.34732168914252,Supermarket
288,Thorncliffe Park,43.7053689,-79.3493719,Thorncliffe Park Dr & Overlea Blvd,43.704777261349896,-79.35006522829346,Intersection
289,Thorncliffe Park,43.7053689,-79.3493719,Dollarama,43.705689,-79.346018,Discount Store
290,Thorncliffe Park,43.7053689,-79.3493719,TTC Bus #100 Flemingdon Park,43.70677140337971,-79.34658765792847,Bus Line
291,Thorncliffe Park,43.7053689,-79.3493719,Swiss Chalet,43.707786042366365,-79.34413242874473,Restaurant
292,Thorncliffe Park,43.7053689,-79.3493719,Leaside park,43.70217669622919,-79.35137675914693,Park
293,"India Bazaar, The Beaches West",43.6689985,-79.3155716,System Fitness,43.667171452103204,-79.31273345707406,Gym
294,"India Bazaar, The Beaches West",43.6689985,-79.3155716,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
295,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Brett's Ice Cream,43.667222,-79.312831,Ice Cream Shop
296,"India Bazaar, The Beaches West",43.6689985,-79.3155716,The Burger's Priest,43.666730640369295,-79.31555614915459,Fast Food Restaurant
297,"India Bazaar, The Beaches West",43.6689985,-79.3155716,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant
298,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Woodbine Park,43.66486036311473,-79.31510925292969,Park
299,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Godspeed Brewery,43.67262030152577,-79.31922849103603,Brewery
300,"India Bazaar, The Beaches West",43.6689985,-79.3155716,LCBO,43.66673150624233,-79.31496605090986,Liquor Store
301,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
302,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Pet Valu,43.66697917950893,-79.31466465565389,Pet Store
303,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Murphy's Law,43.66731906186093,-79.31265587607287,Pub
304,"India Bazaar, The Beaches West",43.6689985,-79.3155716,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,Steakhouse
305,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Burrito Bandidos,43.66644546137557,-79.31644740429473,Burrito Place
306,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Alliance Cinemas - The Beach,43.666746976047506,-79.31468500467349,Movie Theater
307,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Harvey's,43.666528010542514,-79.3151266656414,Restaurant
308,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Subway,43.66605207373166,-79.3169328912536,Sandwich Place
309,"India Bazaar, The Beaches West",43.6689985,-79.3155716,KFC,43.666624203184845,-79.31591580156237,Fast Food Restaurant
310,"India Bazaar, The Beaches West",43.6689985,-79.3155716,Jody's Deli,43.66894604610645,-79.31163457258732,Sandwich Place
311,Lawrence Park,43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
312,Lawrence Park,43.7280205,-79.3887901,HYC Design Inc.,43.72679332718912,-79.39168095588684,Business Service
313,Lawrence Park,43.7280205,-79.3887901,Zodiac Swim School,43.72853205765438,-79.3828602612317,Swim School
314,Lawrence Park,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
315,Davisville North,43.7127511,-79.3901975,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
316,Davisville North,43.7127511,-79.3901975,Sherwood Park,43.71655100307589,-79.38777567141624,Park
317,Davisville North,43.7127511,-79.3901975,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
318,Davisville North,43.7127511,-79.3901975,Winners,43.71323606413252,-79.3938728363979,Department Store
319,Davisville North,43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
320,Davisville North,43.7127511,-79.3901975,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
321,Davisville North,43.7127511,-79.3901975,900 Mount Pleasant - Residents Gym,43.71167058860572,-79.3917671882441,Gym / Fitness Center
322,Davisville North,43.7127511,-79.3901975,Love To Dance,43.70838672789582,-79.39055765587766,Dance Studio
323,Davisville North,43.7127511,-79.3901975,Provocative Pizza Series,43.708293114505096,-79.38954603484376,Pizza Place
324,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
325,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Civello Salon,43.71511093497453,-79.40030409940266,Salon / Barbershop
326,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Sushi Shop,43.713861,-79.400093,Restaurant
327,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
328,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Nailsense,43.71746731916717,-79.40065341489495,Spa
329,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
330,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
331,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
332,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Starbucks,43.71559,-79.40045,Coffee Shop
333,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,A&W,43.715149,-79.399944,Fast Food Restaurant
334,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Sporting Life,43.71627717160474,-79.40024796918705,Sporting Goods Shop
335,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Tim Hortons,43.71489400011398,-79.39977586269379,Coffee Shop
336,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,GAP,43.71544977487359,-79.40008916661074,Clothing Store
337,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Second Cup,43.714583000256965,-79.40011973797179,Café
338,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,St. Clements - Yonge Parkette,43.71206179547874,-79.40425523454469,Park
339,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Pet Valu,43.71412602510993,-79.39997509672807,Pet Store
340,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,The Bagel House,43.714004,-79.399953,Bagel Shop
341,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,L’OCCITANE en Provence,43.7144519,-79.3997526,Cosmetics Shop
342,"North Toronto West, Lawrence Park",43.7153834,-79.4056784,Anytime Fitness,43.71765439,-79.40043421,Gym / Fitness Center
343,Davisville,43.7043244,-79.3887901,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
344,Davisville,43.7043244,-79.3887901,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
345,Davisville,43.7043244,-79.3887901,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
346,Davisville,43.7043244,-79.3887901,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
347,Davisville,43.7043244,-79.3887901,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
348,Davisville,43.7043244,-79.3887901,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
349,Davisville,43.7043244,-79.3887901,Starbucks,43.705923,-79.389548,Coffee Shop
350,Davisville,43.7043244,-79.3887901,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
351,Davisville,43.7043244,-79.3887901,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
352,Davisville,43.7043244,-79.3887901,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
353,Davisville,43.7043244,-79.3887901,Bread and Butter,43.70158248227423,-79.3873587869354,Sandwich Place
354,Davisville,43.7043244,-79.3887901,Positano,43.704558,-79.38863854,Italian Restaurant
355,Davisville,43.7043244,-79.3887901,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
356,Davisville,43.7043244,-79.3887901,Thai Spicy House,43.7019616162845,-79.3875129672506,Thai Restaurant
357,Davisville,43.7043244,-79.3887901,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.386417,Gym
358,Davisville,43.7043244,-79.3887901,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
359,Davisville,43.7043244,-79.3887901,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
360,Davisville,43.7043244,-79.3887901,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
361,Davisville,43.7043244,-79.3887901,Hazel's Diner,43.70210267511542,-79.3876176468172,Diner
362,Davisville,43.7043244,-79.3887901,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
363,Davisville,43.7043244,-79.3887901,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
364,Davisville,43.7043244,-79.3887901,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
365,Davisville,43.7043244,-79.3887901,Petro-Canada,43.70226903889355,-79.38795536756516,Gas Station
366,Davisville,43.7043244,-79.3887901,Pizza Pizza,43.70613821755869,-79.38929246805056,Pizza Place
367,Davisville,43.7043244,-79.3887901,Apple Tree Farmer's Market,43.70032613903132,-79.38976045544334,Farmers Market
368,Davisville,43.7043244,-79.3887901,Starving Artist,43.701538,-79.38724,Restaurant
369,Davisville,43.7043244,-79.3887901,Marcheleo's Gourmet Marketplace,43.70804065392919,-79.39219480282117,Gourmet Shop
370,Davisville,43.7043244,-79.3887901,Subway,43.70176337400996,-79.38780495416756,Sandwich Place
371,Davisville,43.7043244,-79.3887901,Meow Cat Cafe,43.702927,-79.38819,Café
372,Davisville,43.7043244,-79.3887901,Shoppers Drug Mart,43.707806,-79.389893,Pharmacy
373,Davisville,43.7043244,-79.3887901,Mount Pleasant Theatre,43.70577954026513,-79.38910619616112,Indie Movie Theater
374,Davisville,43.7043244,-79.3887901,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
375,Davisville,43.7043244,-79.3887901,Dollarama,43.706971,-79.389978,Discount Store
376,Davisville,43.7043244,-79.3887901,Pizzaiolo,43.70730077620926,-79.38982962163259,Pizza Place
377,Davisville,43.7043244,-79.3887901,Glebe Manor Square,43.701616248795126,-79.39120640702265,Park
378,Davisville,43.7043244,-79.3887901,Davisville Tennis Club,43.700982501952296,-79.38855639486724,Tennis Court
379,Davisville,43.7043244,-79.3887901,Hodgson Artificial Ice Rink,43.70137899201321,-79.38596130492859,Skating Rink
380,Davisville,43.7043244,-79.3887901,Love To Dance,43.70838672789582,-79.39055765587766,Dance Studio
381,"Moore Park, Summerhill East",43.6895743,-79.3831599,Loring-Wyle Parkette,43.690270427217385,-79.3834375880377,Park
382,"Moore Park, Summerhill East",43.6895743,-79.3831599,Ravine,43.69035594864729,-79.38684099383201,Trail
383,"Moore Park, Summerhill East",43.6895743,-79.3831599,Reds,43.6928156790476,-79.38450425856912,Restaurant
384,"Moore Park, Summerhill East",43.6895743,-79.3831599,Moore Park Tennis Club,43.693289308734215,-79.38289953522846,Tennis Court
385,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
386,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
387,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
388,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
389,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
